,UTD@CPIDATA_sa_pct_change_l0_ma2,UTD@CPIDATA_sa_pct_change_l0_ma3,UTD@CPIDATA_sa_pct_change_l1_ma2,UTD@CPIDATA_sa_pct_change_l1_ma3,UTD@CPIDATA_sa_pct_change_l2_ma2,UTD@CPIDATA_sa_pct_change_l2_ma3,UTD@CPIDATA_sa_pct_change_l3_ma2,UTD@CPIDATA_sa_pct_change_l3_ma3,UTD@CPIDATA_sa_pct_change_l4_ma2,UTD@CPIDATA_sa_pct_change_l4_ma3,UTD@CPIDATA_sa_pct_change1_l0,UTD@CPIDATA_sa_pct_change2_l0,UTD@CPIDATA_sa_pct_change3_l0,UTD@CPIDATA_sa_pct_change4_l0,UTDN@CPIDATA_sa_pct_change_l0_ma2,UTDN@CPIDATA_sa_pct_change_l0_ma3,UTDN@CPIDATA_sa_pct_change_l1_ma2,UTDN@CPIDATA_sa_pct_change_l1_ma3,UTDN@CPIDATA_sa_pct_change_l2_ma2,UTDN@CPIDATA_sa_pct_change_l2_ma3,UTDN@CPIDATA_sa_pct_change_l3_ma2,UTDN@CPIDATA_sa_pct_change_l3_ma3,UTDN@CPIDATA_sa_pct_change_l4_ma2,UTDN@CPIDATA_sa_pct_change_l4_ma3,UTDN@CPIDATA_sa_pct_change1_l0,UTDN@CPIDATA_sa_pct_change2_l0,UTDN@CPIDATA_sa_pct_change3_l0,UTDN@CPIDATA_sa_pct_change4_l0,UVIMAN@USECON_sa_pct_change_l0_ma2,UVIMAN@USECON_sa_pct_change_l0_ma3,UVIMAN@USECON_sa_pct_change_l1_ma2,UVIMAN@USECON_sa_pct_change_l1_ma3,UVIMAN@USECON_sa_pct_change_l2_ma2,UVIMAN@USECON_sa_pct_change_l2_ma3,UVIMAN@USECON_sa_pct_change_l3_ma2,UVIMAN@USECON_sa_pct_change_l3_ma3,UVIMAN@USECON_sa_pct_change_l4_ma2,UVIMAN@USECON_sa_pct_change_l4_ma3,UVIMAN@USECON_sa_pct_change1_l0,UVIMAN@USECON_sa_pct_change2_l0,UVIMAN@USECON_sa_pct_change3_l0,UVIMAN@USECON_sa_pct_change4_l0,R441110U@PPIR_sa_pct_change_l0_ma2,R441110U@PPIR_sa_pct_change_l0_ma3,R441110U@PPIR_sa_pct_change_l1_ma2,R441110U@PPIR_sa_pct_change_l1_ma3,R441110U@PPIR_sa_pct_change_l2_ma2,R441110U@PPIR_sa_pct_change_l2_ma3,R441110U@PPIR_sa_pct_change_l3_ma2,R441110U@PPIR_sa_pct_change_l3_ma3,R441110U@PPIR_sa_pct_change_l4_ma2,R441110U@PPIR_sa_pct_change_l4_ma3,R441110U@PPIR_sa_pct_change1_l0,R441110U@PPIR_sa_pct_change2_l0,R441110U@PPIR_sa_pct_change3_l0,R441110U@PPIR_sa_pct_change4_l0,R4413@PPIR_sa_pct_change_l0_ma2,R4413@PPIR_sa_pct_change_l0_ma3,R4413@PPIR_sa_pct_change_l1_ma2,R4413@PPIR_sa_pct_change_l1_ma3,R4413@PPIR_sa_pct_change_l2_ma2,R4413@PPIR_sa_pct_change_l2_ma3,R4413@PPIR_sa_pct_change_l3_ma2,R4413@PPIR_sa_pct_change_l3_ma3,R4413@PPIR_sa_pct_change_l4_ma2,R4413@PPIR_sa_pct_change_l4_ma3,R4413@PPIR_sa_pct_change1_l0,R4413@PPIR_sa_pct_change2_l0,R4413@PPIR_sa_pct_change3_l0,R4413@PPIR_sa_pct_change4_l0,S141101@PPI_sa_pct_change_l0_ma2,S141101@PPI_sa_pct_change_l0_ma3,S141101@PPI_sa_pct_change_l1_ma2,S141101@PPI_sa_pct_change_l1_ma3,S141101@PPI_sa_pct_change_l2_ma2,S141101@PPI_sa_pct_change_l2_ma3,S141101@PPI_sa_pct_change_l3_ma2,S141101@PPI_sa_pct_change_l3_ma3,S141101@PPI_sa_pct_change_l4_ma2,S141101@PPI_sa_pct_change_l4_ma3,S141101@PPI_sa_pct_change1_l0,S141101@PPI_sa_pct_change2_l0,S141101@PPI_sa_pct_change3_l0,S141101@PPI_sa_pct_change4_l0,FCM5@USECON_sa_pct_change_l0_ma2,FCM5@USECON_sa_pct_change_l0_ma3,FCM5@USECON_sa_pct_change_l1_ma2,FCM5@USECON_sa_pct_change_l1_ma3,FCM5@USECON_sa_pct_change_l2_ma2,FCM5@USECON_sa_pct_change_l2_ma3,FCM5@USECON_sa_pct_change_l3_ma2,FCM5@USECON_sa_pct_change_l3_ma3,FCM5@USECON_sa_pct_change_l4_ma2,FCM5@USECON_sa_pct_change_l4_ma3,FCM5@USECON_sa_pct_change1_l0,FCM5@USECON_sa_pct_change2_l0,FCM5@USECON_sa_pct_change3_l0,FCM5@USECON_sa_pct_change4_l0
2003-09-30,-0.02281422581362358,-0.019058946298216473,-0.013558967781635789,-0.010712879033344391,-0.008284544402081928,-0.006800150802702909,-0.004426032570353233,-0.0036940705482194636,-0.0030307550539483974,-0.001608873078310702,-0.03000697836706223,-0.04598490048043924,-0.05698778833107199,-0.060175794455713305,-0.02211666953799163,-0.019344475105486463,-0.017085734108642114,-0.014266705295593818,-0.011214366954986676,-0.009249523715428606,-0.006974242452904844,-0.005736833356015714,-0.004290926199274958,-0.002782530826328881,-0.029932514010147293,-0.0457556722616963,-0.056840619635357026,-0.06027110164621563,0.0096485718639725,0.010742075749119303,0.011605920618663168,0.015304176990468044,0.017814886626745352,0.016182062042588246,0.017808551304175912,0.01346059117317755,0.008840541892727427,0.0005197757670563815,0.008256880733944927,0.01853568118628357,0.03192488262910809,0.054702495201535584,,,,,,,,,,,,,,,0.004582616837678466,0.012415414289418022,0.014087002155127148,-0.0010820355630054939,-0.0016695509031868228,-0.003959323154311171,-0.019979489327915323,-0.011754689960752315,-0.0019219794414930824,0.0020473062840720146,0.008687258687258836,0.0019175455417066445,0.014563106796116498,-0.01041666666666663,-0.003491717280197759,-0.0014712017288291597,0.002194805966857283,0.0018024019014766246,0.0017937115723116737,0.002185853373214789,0.0019938653728681643,-0.006919727547135324,-0.01088838820606064,0.0023559134475942636,-0.0038610038610038533,-0.0023201856148492572,-0.0007745933384972759,-0.0030911901081916993,0.10418454608198507,0.19027625157183714,0.29186988664204827,0.14870525367711496,0.1124178251493948,0.025073625935752058,-0.14361939237214255,-0.10003471120731795,-0.0812400606846011,-0.0704934326731221,-0.05637982195845692,0.10801393728222997,0.4008810572687225,0.26190476190476186
2003-10-31,-0.028449924034135876,-0.02415646545471369,-0.02281422581362358,-0.019058946298216473,-0.013558967781635789,-0.010712879033344391,-0.008284544402081928,-0.006800150802702909,-0.004426032570353233,-0.0036940705482194636,-0.028057553956834624,-0.0572226099092813,-0.07275223061084413,-0.08344640434192685,-0.022220321412513844,-0.021604008267278596,-0.02211666953799163,-0.019344475105486463,-0.017085734108642114,-0.014266705295593818,-0.011214366954986676,-0.009249523715428606,-0.006974242452904844,-0.005736833356015714,-0.02774100719424455,-0.0568431631178945,-0.07222737102255161,-0.08300481079137179,0.009335214080427146,0.009651061959589239,0.0096485718639725,0.010742075749119303,0.011605920618663168,0.015304176990468044,0.017814886626745352,0.016182062042588246,0.017808551304175912,0.01346059117317755,0.008189262966332933,0.016513761467889854,0.02687673772011112,0.040375586854459966,,,,,,,,,,,,,,,0.009560115086357679,0.006404408430024174,0.004582616837678466,0.012415414289418022,0.014087002155127148,-0.0010820355630054939,-0.0016695509031868228,-0.003959323154311171,-0.019979489327915323,-0.011754689960752315,0.00574162679425827,0.014478764478764505,0.007670182166826356,0.020388349514563142,0.0012532250329631567,0.0014420775419109466,-0.003491717280197759,-0.0014712017288291597,0.002194805966857283,0.0018024019014766246,0.0017937115723116737,0.002185853373214789,0.0019938653728681643,-0.006919727547135324,0.010077519379845024,0.00617760617760621,0.007733952049497228,0.009295120061967532,-0.0077135859128250606,0.06861764630230172,0.10418454608198507,0.19027625157183714,0.29186988664204827,0.14870525367711496,0.1124178251493948,0.025073625935752058,-0.14361939237214255,-0.10003471120731795,0.0031446540880502027,-0.05341246290801194,0.11149825783972123,0.40528634361233484
2003-11-30,-0.02398879397813003,-0.026012163762545965,-0.028449924034135876,-0.02415646545471369,-0.02281422581362358,-0.019058946298216473,-0.013558967781635789,-0.010712879033344391,-0.008284544402081928,-0.006800150802702909,-0.022945965951147285,-0.05035971223021585,-0.07885554780181447,-0.09402882635552501,-0.01857057512786703,-0.02033436911830307,-0.022220321412513844,-0.021604008267278596,-0.02211666953799163,-0.019344475105486463,-0.017085734108642114,-0.014266705295593818,-0.011214366954986676,-0.009249523715428606,-0.022990291836855525,-0.0500935251798561,-0.07852661404573957,-0.0935571345209899,0.0014747245981472923,0.003987945068775385,0.009335214080427146,0.009651061959589239,0.0096485718639725,0.010742075749119303,0.011605920618663168,0.015304176990468044,0.017814886626745352,0.016182062042588246,-0.004512635379061325,0.0036396724294813776,0.01192660550458724,0.022242817423540284,,,,,,,,,,,,,,,0.00012942900462553641,0.003110365522416947,0.009560115086357679,0.006404408430024174,0.004582616837678466,0.012415414289418022,0.014087002155127148,-0.0010820355630054939,-0.0016695509031868228,-0.003959323154311171,-0.009514747859181716,-0.003827751196172291,0.004826254826254761,-0.0019175455417066445,0.002917689225856057,-0.00098927955616331,0.0012532250329631567,0.0014420775419109466,-0.003491717280197759,-0.0014712017288291597,0.002194805966857283,0.0018024019014766246,0.0017937115723116737,0.002185853373214789,-0.005372217958557357,0.0046511627906975495,0.0007722007722006374,0.002320185614849146,-0.0025321722117793155,-0.005991787664047917,-0.0077135859128250606,0.06861764630230172,0.10418454608198507,0.19027625157183714,0.29186988664204827,0.14870525367711496,0.1124178251493948,0.025073625935752058,0.03134796238244508,0.03459119496855334,-0.023738872403560873,0.14634146341463405
2003-12-31,-0.014810068498471496,-0.018820360577945634,-0.02398879397813003,-0.026012163762545965,-0.028449924034135876,-0.02415646545471369,-0.02281422581362358,-0.019058946298216473,-0.013558967781635789,-0.010712879033344391,-0.007575757575757569,-0.030347890451517312,-0.05755395683453235,-0.08583391486392189,-0.011815984124895151,-0.014736884658547611,-0.01857057512786703,-0.02033436911830307,-0.022220321412513844,-0.021604008267278596,-0.02211666953799163,-0.019344475105486463,-0.017085734108642114,-0.014266705295593818,-0.007990184569476755,-0.030796779731249724,-0.05768345323741009,-0.08588935647537488,-0.007649334577344347,-0.0018808756679553247,0.0014747245981472923,0.003987945068775385,0.009335214080427146,0.009651061959589239,0.0096485718639725,0.010742075749119303,0.011605920618663168,0.015304176990468044,-0.00906618313689933,-0.013537906137184086,-0.005459508644222066,0.0027522935779815683,,,,,,,,,,,,,,,-0.005413987479089888,-0.0002599944478213952,0.00012942900462553641,0.003110365522416947,0.009560115086357679,0.006404408430024174,0.004582616837678466,0.012415414289418022,0.014087002155127148,-0.0010820355630054939,-0.0019212295869355245,-0.011417697431017948,-0.00574162679425827,0.0028957528957529455,-0.0014112877954894354,0.0028290305317164957,0.002917689225856057,-0.00098927955616331,0.0012532250329631567,0.0014420775419109466,-0.003491717280197759,-0.0014712017288291597,0.002194805966857283,0.0018024019014766246,0.0030864197530864335,-0.00230237912509601,0.007751937984496138,0.0038610038610038533,-0.004283961718328733,-0.0036946922312408224,-0.0025321722117793155,-0.005991787664047917,-0.0077135859128250606,0.06861764630230172,0.10418454608198507,0.19027625157183714,0.29186988664204827,0.14870525367711496,-0.006079027355623157,0.025078369905956244,0.028301886792452713,-0.029673590504451064
2004-01-31,-0.001142466138814635,-0.007807191832331806,-0.014810068498471496,-0.018820360577945634,-0.02398879397813003,-0.026012163762545965,-0.028449924034135876,-0.02415646545471369,-0.02281422581362358,-0.019058946298216473,0.006106870229007688,-0.0015151515151514694,-0.024426350851221246,-0.05179856115107906,-0.005241499201593169,-0.009015154311022622,-0.011815984124895151,-0.014736884658547611,-0.01857057512786703,-0.02033436911830307,-0.022220321412513844,-0.021604008267278596,-0.02211666953799163,-0.019344475105486463,-0.0015421966377059393,-0.009520058771405049,-0.032291481678801914,-0.05913669064748206,-0.009637545387782942,-0.008660561243364673,-0.007649334577344347,-0.0018808756679553247,0.0014747245981472923,0.003987945068775385,0.009335214080427146,0.009651061959589239,0.0096485718639725,0.010742075749119303,-0.007319304666056681,-0.016319129646418795,-0.020758122743682272,-0.01273885350318471,,,,,,,,,,,,,,,0.004590678987352159,-0.0002025918769200663,-0.005413987479089888,-0.0002599944478213952,0.00012942900462553641,0.003110365522416947,0.009560115086357679,0.006404408430024174,0.004582616837678466,0.012415414289418022,0.012512030798845108,0.01056676272814605,0.0009514747859182826,0.006698564593301537,0.0006085584501168695,-0.001419057278060835,-0.0014112877954894354,0.0028290305317164957,0.002917689225856057,-0.00098927955616331,0.0012532250329631567,0.0014420775419109466,-0.003491717280197759,-0.0014712017288291597,-0.0007692307692307443,0.0023148148148148806,-0.003069838833461236,0.006976744186046657,-0.021587318893124263,-0.015240942984247385,-0.004283961718328733,-0.0036946922312408224,-0.0025321722117793155,-0.005991787664047917,-0.0077135859128250606,0.06861764630230172,0.10418454608198507,0.19027625157183714,-0.04587155963302747,-0.05167173252279633,-0.021943573667711602,-0.018867924528301883
2004-02-29,0.003046812453732284,-0.0007966229567040924,-0.001142466138814635,-0.007807191832331806,-0.014810068498471496,-0.018820360577945634,-0.02398879397813003,-0.026012163762545965,-0.028449924034135876,-0.02415646545471369,0.0,0.006106870229007688,-0.0015151515151514694,-0.024426350851221246,-0.0017981570120511603,-0.0035552725813370323,-0.005241499201593169,-0.009015154311022622,-0.011815984124895151,-0.014736884658547611,-0.01857057512786703,-0.02033436911830307,-0.022220321412513844,-0.021604008267278596,0.0013534179538154945,-0.00019086592050820972,-0.00817952543605216,-0.03098176759604576,-0.001142381636260792,-0.0036256131575607142,-0.009637545387782942,-0.008660561243364673,-0.007649334577344347,-0.0018808756679553247,0.0014747245981472923,0.003987945068775385,0.009335214080427146,0.009651061959589239,0.007373271889400845,0.0,-0.00906618313689933,-0.013537906137184086,,,,,,,,,,,,,,,0.006329080269485865,0.003873106395418824,0.004590678987352159,-0.0002025918769200663,-0.005413987479089888,-0.0002599944478213952,0.00012942900462553641,0.003110365522416947,0.009560115086357679,0.006404408430024174,0.0066539923954371805,0.019249278152069227,0.01729106628242083,0.007611798287345595,0.0021421438647614144,0.002312000290986734,0.0006085584501168695,-0.001419057278060835,-0.0014112877954894354,0.0028290305317164957,0.002917689225856057,-0.00098927955616331,0.0012532250329631567,0.0014420775419109466,0.005388760585065322,0.004615384615384466,0.007716049382715973,0.002302379125095788,-0.025346402400230394,-0.01890417902354154,-0.021587318893124263,-0.015240942984247385,-0.004283961718328733,-0.0036946922312408224,-0.0025321722117793155,-0.005991787664047917,-0.0077135859128250606,0.06861764630230172,-0.01602564102564108,-0.061162079510703404,-0.06686930091185417,-0.037617554858934255
2004-03-31,-0.00014842954847449352,0.0019672341343328625,0.003046812453732284,-0.0007966229567040924,-0.001142466138814635,-0.007807191832331806,-0.014810068498471496,-0.018820360577945634,-0.02398879397813003,-0.026012163762545965,0.0,0.0,0.006106870229007688,-0.0015151515151514694,3.643005441816838e-05,-0.0011135448581470753,-0.0017981570120511603,-0.0035552725813370323,-0.005241499201593169,-0.009015154311022622,-0.011815984124895151,-0.014736884658547611,-0.01857057512786703,-0.02033436911830307,0.0016723046496178728,0.0030279859305704093,0.0014811195431432278,-0.006520899444852679,0.009103342607250764,0.0025078902130320677,-0.001142381636260792,-0.0036256131575607142,-0.009637545387782942,-0.008660561243364673,-0.007649334577344347,-0.0018808756679553247,0.0014747245981472923,0.003987945068775385,0.009149130832570851,0.016589861751151957,0.009149130832570851,0.0,,,,,,,,,,,,,,,-0.0012637143029418652,0.0025642569071786156,0.006329080269485865,0.003873106395418824,0.004590678987352159,-0.0002025918769200663,-0.005413987479089888,-0.0002599944478213952,0.00012942900462553641,0.003110365522416947,-0.0009442870632673239,0.005703422053231932,0.018286814244465655,0.01633045148895307,0.005451428471558772,0.0031560868999713034,0.0021421438647614144,0.002312000290986734,0.0006085584501168695,-0.001419057278060835,-0.0014112877954894354,0.0028290305317164957,0.002917689225856057,-0.00098927955616331,0.0053598774885146305,0.010777521170130866,0.010000000000000009,0.013117283950617509,-0.053099117643310545,-0.047784380267568594,-0.025346402400230394,-0.01890417902354154,-0.021587318893124263,-0.015240942984247385,-0.004283961718328733,-0.0036946922312408224,-0.0025321722117793155,-0.005991787664047917,-0.0912052117263843,-0.10576923076923084,-0.14678899082568808,-0.15197568389057747
2004-04-30,-0.0013823980800675706,-0.0009565775842060494,-0.00014842954847449352,0.0019672341343328625,0.003046812453732284,-0.0007966229567040924,-0.001142466138814635,-0.007807191832331806,-0.014810068498471496,-0.018820360577945634,-0.0015174506828529166,-0.0015174506828529166,-0.0015174506828529166,0.004580152671755711,-0.0005647107556829289,-0.00043741361739687196,3.643005441816838e-05,-0.0011135448581470753,-0.0017981570120511603,-0.0035552725813370323,-0.005241499201593169,-0.009015154311022622,-0.011815984124895151,-0.014736884658547611,0.00124260535463816,0.002916988018968114,0.004274353876739578,0.002725565344856573,0.009213481303003035,0.008941737969629937,0.009103342607250764,0.0025078902130320677,-0.001142381636260792,-0.0036256131575607142,-0.009637545387782942,-0.008660561243364673,-0.007649334577344347,-0.0018808756679553247,0.008159564823209564,0.01738334858188484,0.02488479262672816,0.01738334858188484,,,,,,,,,,,,,,,0.0006122032798088761,0.0012207892570566352,-0.0012637143029418652,0.0025642569071786156,0.006329080269485865,0.003873106395418824,0.004590678987352159,-0.0002025918769200663,-0.005413987479089888,-0.0002599944478213952,0.020793950850661602,0.019830028328611915,0.026615969581748944,0.039461020211742026,0.002032891128786407,0.003261555410099759,0.005451428471558772,0.0031560868999713034,0.0021421438647614144,0.002312000290986734,0.0006085584501168695,-0.001419057278060835,-0.0014112877954894354,0.0028290305317164957,-0.0015232292460016783,0.003828483920367498,0.009237875288683473,0.00846153846153852,0.026672480962573297,0.013269020880256832,-0.053099117643310545,-0.047784380267568594,-0.025346402400230394,-0.01890417902354154,-0.021587318893124263,-0.015240942984247385,-0.004283961718328733,-0.0036946922312408224,0.21505376344086025,0.10423452768729646,0.08653846153846145,0.03669724770642202
2004-05-31,-0.00043035775985644786,-0.00035087934139295857,-0.0013823980800675706,-0.0009565775842060494,-0.00014842954847449352,0.0019672341343328625,0.003046812453732284,-0.0007966229567040924,-0.001142466138814635,-0.007807191832331806,0.001519756838905817,0.0,0.0,0.0,-1.708506180314595e-05,7.383644201826763e-05,-0.0005647107556829289,-0.00043741361739687196,3.643005441816838e-05,-0.0011135448581470753,-0.0017981570120511603,-0.0035552725813370323,-0.005241499201593169,-0.009015154311022622,0.0033577231439252397,0.004604500823321533,0.006284505601075185,0.00764642911760216,0.007531564566329529,0.008290521014758948,0.009213481303003035,0.008941737969629937,0.009103342607250764,0.0025078902130320677,-0.001142381636260792,-0.0036256131575607142,-0.009637545387782942,-0.008660561243364673,0.00629496402877705,0.014505893019039151,0.023787740164684434,0.03133640552995387,,,,,,,,,,,,,,,0.005528590537991929,0.002030597086182658,0.0006122032798088761,0.0012207892570566352,-0.0012637143029418652,0.0025642569071786156,0.006329080269485865,0.003873106395418824,0.004590678987352159,-0.0002025918769200663,0.0009259259259257746,0.021739130434782483,0.020774315391879128,0.027566539923954192,0.005723552141238819,0.005543692417622907,0.002032891128786407,0.003261555410099759,0.005451428471558772,0.0031560868999713034,0.0021421438647614144,0.002312000290986734,0.0006085584501168695,-0.001419057278060835,0.012204424103737566,0.010662604722010416,0.01607963246554367,0.02155504234026151,0.14642329858750158,0.06672875372425273,0.026672480962573297,0.013269020880256832,-0.053099117643310545,-0.047784380267568594,-0.025346402400230394,-0.01890417902354154,-0.021587318893124263,-0.015240942984247385,0.13569321533923295,0.3799283154121864,0.25407166123778513,0.23397435897435903
2004-06-30,-0.006966145307855998,-0.005501721423793719,-0.00043035775985644786,-0.00035087934139295857,-0.0013823980800675706,-0.0009565775842060494,-0.00014842954847449352,0.0019672341343328625,0.003046812453732284,-0.0007966229567040924,-0.014415781487101764,-0.012917933130699,-0.014415781487101764,-0.014415781487101764,-0.006315445931152852,-0.004671997607777552,-1.708506180314595e-05,7.383644201826763e-05,-0.0005647107556829289,-0.00043741361739687196,3.643005441816838e-05,-0.0011135448581470753,-0.0017981570120511603,-0.0035552725813370323,-0.00891637577781157,-0.005588591355195405,-0.00435293041410012,-0.0026879051902533035,0.0013567384218661216,0.003777335179373509,0.007531564566329529,0.008290521014758948,0.009213481303003035,0.008941737969629937,0.009103342607250764,0.0025078902130320677,-0.001142381636260792,-0.0036256131575607142,-0.0044682752457551045,0.0017985611510791255,0.00997280145058932,0.01921317474839901,,,,,,,,,,,,,,,0.008609852593948863,0.007803167188317121,0.005528590537991929,0.002030597086182658,0.0006122032798088761,0.0012207892570566352,-0.0012637143029418652,0.0025642569071786156,0.006329080269485865,0.003873106395418824,0.01942645698427392,0.020370370370370372,0.041587901701323204,0.04060434372049104,0.013460534606834162,0.008600959500283353,0.005723552141238819,0.005543692417622907,0.002032891128786407,0.003261555410099759,0.005451428471558772,0.0031560868999713034,0.0021421438647614144,0.002312000290986734,0.01130369253956287,0.023646071700991644,0.022086824067022004,0.027565084226646164,0.06289871909739114,0.09060091204072462,0.14642329858750158,0.06672875372425273,0.026672480962573297,0.013269020880256832,-0.053099117643310545,-0.047784380267568594,-0.025346402400230394,-0.01890417902354154,0.020779220779220786,0.15929203539823011,0.4086021505376345,0.28013029315960924
2004-07-31,-0.004061269112687782,-0.002136793363139766,-0.006966145307855998,-0.005501721423793719,-0.00043035775985644786,-0.00035087934139295857,-0.0013823980800675706,-0.0009565775842060494,-0.00014842954847449352,0.0019672341343328625,0.007698229407236301,-0.006828528072837625,-0.005319148936170137,-0.006828528072837625,-0.0024272218830204695,-0.001167837642873426,-0.006315445931152852,-0.004671997607777552,-1.708506180314595e-05,7.383644201826763e-05,-0.0005647107556829289,-0.00043741361739687196,3.643005441816838e-05,-0.0011135448581470753,0.011829562421040718,0.0028077098193959316,0.006174860475563371,0.007425138744892479,0.00029422179068727683,0.002344348006548443,0.0013567384218661216,0.003777335179373509,0.007531564566329529,0.008290521014758948,0.009213481303003035,0.008941737969629937,0.009103342607250764,0.0025078902130320677,0.004488330341113178,0.0,0.00629496402877705,0.014505893019039151,,,,,,,,,,,,,,,0.008411017706057566,0.007229806703681785,0.008609852593948863,0.007803167188317121,0.005528590537991929,0.002030597086182658,0.0006122032798088761,0.0012207892570566352,-0.0012637143029418652,0.0025642569071786156,-0.011796733212341204,0.007400555041628287,0.008333333333333304,0.02930056710775064,-0.003376300159974144,0.0019375648917825394,0.013460534606834162,0.008600959500283353,0.005723552141238819,0.005543692417622907,0.002032891128786407,0.003261555410099759,0.005451428471558772,0.0031560868999713034,-0.02235469448584204,-0.01130369253956287,0.0007627765064834868,-0.0007616146230009502,-0.02344090500479229,0.033319829746009,0.06289871909739114,0.09060091204072462,0.14642329858750158,0.06672875372425273,0.026672480962573297,0.013269020880256832,-0.053099117643310545,-0.047784380267568594,-0.06106870229007644,-0.04155844155844157,0.08849557522123885,0.32258064516129026
2004-08-31,0.008518125362338202,0.00046393399100271476,-0.004061269112687782,-0.002136793363139766,-0.006966145307855998,-0.005501721423793719,-0.00043035775985644786,-0.00035087934139295857,-0.0013823980800675706,-0.0009565775842060494,0.008403361344537785,0.016166281755196188,0.0015174506828528056,0.003039513677811634,0.0084438579317484,0.0009686310545901448,-0.0024272218830204695,-0.001167837642873426,-0.006315445931152852,-0.004671997607777552,-1.708506180314595e-05,7.383644201826763e-05,-0.0005647107556829289,-0.00043741361739687196,0.012561483163072262,0.02453964243329132,0.015404461982091444,0.018813909044533617,0.0005584050009813657,-0.0008714378641919337,0.00029422179068727683,0.002344348006548443,0.0013567384218661216,0.003777335179373509,0.007531564566329529,0.008290521014758948,0.009213481303003035,0.008941737969629937,-0.002680965147453196,0.0017953321364452268,-0.002680965147453196,0.003597122302158251,,,,,,,,,,,,,,,0.008642403934056464,0.009879042785693478,0.008411017706057566,0.007229806703681785,0.008609852593948863,0.007803167188317121,0.005528590537991929,0.002030597086182658,0.0006122032798088761,0.0012207892570566352,0.007346189164370909,-0.00453720508166966,0.014801110083256352,0.015740740740740833,-0.009591893437259191,-0.0016093375520486546,-0.003376300159974144,0.0019375648917825394,0.013460534606834162,0.008600959500283353,0.005723552141238819,0.005543692417622907,0.002032891128786407,0.003261555410099759,0.0022865853658537993,-0.020119225037257715,-0.00904295403165023,0.0030511060259343914,-0.028330347524060606,-0.025901518700316834,-0.02344090500479229,0.033319829746009,0.06289871909739114,0.09060091204072462,0.14642329858750158,0.06672875372425273,0.026672480962573297,0.013269020880256832,-0.05962059620596194,-0.11704834605597958,-0.09870129870129862,0.02359882005899716
2004-09-30,0.01746468645925947,0.014150427814937213,0.008518125362338202,0.00046393399100271476,-0.004061269112687782,-0.002136793363139766,-0.006966145307855998,-0.005501721423793719,-0.00043035775985644786,-0.00035087934139295857,0.026515151515151603,0.03514132925897617,0.043110084680523464,0.028072837632776793,0.01677575015697852,0.014226293082547489,0.0084438579317484,0.0009686310545901448,-0.0024272218830204695,-0.001167837642873426,-0.006315445931152852,-0.004671997607777552,-1.708506180314595e-05,7.383644201826763e-05,0.01999850534339731,0.03281119939462718,0.04502890394701575,0.03571103354074956,-0.0016100078929829897,0.00036651712998236885,0.0005584050009813657,-0.0008714378641919337,0.00029422179068727683,0.002344348006548443,0.0013567384218661216,0.003777335179373509,0.007531564566329529,0.008290521014758948,-0.0008960573476701761,-0.00357462019660415,0.0008976660682225024,-0.00357462019660415,,,,,,,,,,,,,,,0.019783051955547304,0.014678606278080744,0.008642403934056464,0.009879042785693478,0.008411017706057566,0.007229806703681785,0.008609852593948863,0.007803167188317121,0.005528590537991929,0.002030597086182658,0.025524156791248753,0.03305785123966931,0.020871143375680523,0.04070305272895469,0.0013502944557951535,-0.006135928542243467,-0.009591893437259191,-0.0016093375520486546,-0.003376300159974144,0.0019375648917825394,0.013460534606834162,0.008600959500283353,0.005723552141238819,0.005543692417622907,0.006083650190114254,0.00838414634146356,-0.0141579731743664,-0.0030143180105499656,-0.011530780528783091,-0.016299836671440488,-0.028330347524060606,-0.025901518700316834,-0.02344090500479229,0.033319829746009,0.06289871909739114,0.09060091204072462,0.14642329858750158,0.06672875372425273,-0.03170028818443815,-0.08943089430894313,-0.14503816793893132,-0.12727272727272732
